data_type,display_in_jbrowse,show_feature_label,label,comment,assayed_gene_product,background,alleles,mutant(s),conditions,growth_phase_or_response,strand,assay_type,first_author,publication_year,pmed_id,DB,study_id,sample_id,short_description,data_file_type,source_url
Transcripts,yes,yes,"Transcripts during spore germination; spore #9 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-9.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #10 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-10.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #11 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-11.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #12 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-12.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #13 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-13.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #14 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-14.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #15 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-15.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #16 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-16.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #17 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-17.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #18 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-18.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #19 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-19.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #20 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-20.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #21 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-21.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #22 picked at 0 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-22.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #25 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-25.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #26 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-26.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #27 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-27.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #28 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-28.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #29 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-29.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #30 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-30.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #31 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-31.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #32 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-32.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #33 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-33.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #34 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-34.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #35 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-35.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #36 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-36.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #37 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-37.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #38 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-38.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #39 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-39.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #40 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-40.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #41 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-41.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #42 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-42.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #43 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-43.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #44 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-44.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #45 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-45.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #46 picked at 1 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-46.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #49 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-49.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #50 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-50.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #51 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-51.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #52 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-52.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #53 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-53.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #54 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-54.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #55 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-55.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #56 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-56.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #57 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-57.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #58 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-58.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #59 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-59.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #60 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-60.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #61 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-61.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #62 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-62.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #63 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-63.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #64 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-64.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #65 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-65.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #66 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-66.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #67 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-67.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #68 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-68.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #69 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-69.bam
Transcripts,yes,yes,"Transcripts during spore germination; spore #70 picked at 3 h. after nutrition feeding - Tsuyuzaki et al. (2020)",,"h90 Pnmt41-bgs2",WT,,,,"not applicable",,scRNA-seq,Tsuyuzaki,2020,32152323,SRA,PRJNA606890,,,rnaseq,https://www.pombase.org/external_datasets/Tsuyuzaki_PMID_32152323/s-70.bam
Double-strand breaks,yes,yes,Rec12-DNA covalent linkage sites during meiosis - Fowler et al. 2013,,,h- pat1-114,WT,,high temperature,meiosis,,REC12 linked DNA PCR amplified & analysed on tiling microarray,Fowler,2013,23395004,GEO,GSE43122,GSM1056914,,bigWig,https://www.pombase.org/external_datasets/Fowler_2013_PMID_23395004/wt_dsb.bigWig
Double-strand breaks,yes,yes,Rec12-DNA covalent linkage sites in rec27delta during meiosis - Fowler et al. 2013,,,h- pat1-114,mutant,rec27delta,high temperature,meiosis,,REC12 linked DNA PCR amplified & analysed on tiling microarray,Fowler,2013,23395004,GEO,GSE43122,GSM1056915,,bigWig,https://www.pombase.org/external_datasets/Fowler_2013_PMID_23395004/Rec27Del_dsb.bigWig
Double-strand breaks,yes,yes,Rec12-DNA covalent linkage sites in rec8delta during meiosis - Fowler et al. 2013,,,h- pat1-114,mutant,rec8delta,high temperature,meiosis,,REC12 linked DNA PCR amplified & analysed on tiling microarray,Fowler,2013,23395004,GEO,GSE43122,GSM1056916,,bigWig,https://www.pombase.org/external_datasets/Fowler_2013_PMID_23395004/rec8del_dsb.bigWig
Double-strand breaks,yes,yes,Rec12-DNA covalent linkage sites in rec11delta during meiosis - Fowler et al. 2013,,,h- pat1-114,mutant,rec11delta,high temperature,meiosis,,REC12 linked DNA PCR amplified & analysed on tiling microarray,Fowler,2013,23395004,GEO,GSE43122,GSM1056984,,bigWig,https://www.pombase.org/external_datasets/Fowler_2013_PMID_23395004/rec11del_dsb.bigWig
